sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
60,,44.59679818153381,0.0,True,1,1.2
61,-223.45,44.59679818153381,8.731288194656372,False,None,4.76
62,,31.53423422574997,0.0,True,1,4.51
63,,31.53423422574997,0.0,True,1,3.45
64,,31.53423422574997,0.0,True,1,13.09
65,-365.6,31.53423422574997,5.4324469566345215,False,None,6.81
66,,32.62854450941086,0.0,True,1,3.98
67,-292.4,32.62854450941086,9.028081178665161,False,None,9.9
68,-391.3,32.62854450941086,11.587153911590576,False,None,6.94
69,-391.3,32.62854450941086,7.951162815093994,False,None,6.16
70,-211.9,33.3213837146759,6.710288047790527,False,None,9.32
71,-219.05,33.3213837146759,6.5126471519470215,False,None,2.95
72,,33.3213837146759,0.0,True,1,1.33
73,,33.3213837146759,0.0,True,1,1.18
74,-500.0,27.920129477977753,4.955365896224976,False,None,7.54
75,,27.920129477977753,0.0,True,0,0.19
76,,27.920129477977753,0.0,True,1,3.46
77,,27.920129477977753,0.0,True,1,3.33
78,-345.6,33.238028943538666,31.655719995498657,False,None,27.14
79,-350.6,33.238028943538666,32.311326026916504,False,None,11.24
80,-342.7,33.238028943538666,29.80556321144104,False,None,14.2
81,,33.238028943538666,0.0,True,1,11.41
82,-338.65,33.73558568954468,37.10813021659851,False,None,44.37
83,-340.9,33.73558568954468,31.38378882408142,False,None,14.32
84,,33.73558568954468,0.0,True,1,1.36
85,-338.95,33.73558568954468,24.929378032684326,False,None,13.58
86,,32.676478028297424,0.0,True,1,4.46
87,-213.05,32.676478028297424,7.510592937469482,False,None,9.88
88,-211.85,32.676478028297424,6.404210329055786,False,None,3.33
89,-372.4,32.676478028297424,8.064702987670898,False,None,3.56
90,-210.55,30.021526277065277,8.531890869140625,False,None,12.49
91,,30.021526277065277,0.0,True,1,1.29
92,-236.0,30.021526277065277,5.702958106994629,False,None,3.14
93,-211.85,30.021526277065277,6.791007041931152,False,None,3.43
94,-310.25,33.99217623472214,9.394544124603271,False,None,25.61
95,-338.55,33.99217623472214,8.850237131118774,False,None,6.92
96,,33.99217623472214,0.0,True,1,1.33
97,-343.5,33.99217623472214,143.74933576583862,False,None,8.06
98,,27.064110040664673,0.0,True,1,11.19
99,,27.064110040664673,0.0,True,1,7.42
100,-364.5,27.064110040664673,4.9773499965667725,False,None,5.87
101,-500.0,27.064110040664673,6.942596197128296,False,None,2.89
102,-212.85,37.712563276290894,36.217636823654175,False,None,22.54
103,-223.0,37.712563276290894,31.415666103363037,False,None,9.39
104,,37.712563276290894,0.0,True,1,1.38
105,,37.712563276290894,0.0,True,1,1.19
106,,27.49687170982361,0.0,True,1,3.59
107,-490.7,27.49687170982361,6.52835488319397,False,None,6.05
108,-500.0,27.49687170982361,8.874940156936646,False,None,4.5
109,-474.9,27.49687170982361,6.6837568283081055,False,None,3.9
110,-228.35,43.365014255046844,9.55648684501648,False,None,11.35
111,,43.365014255046844,0.0,True,1,1.3
112,,43.365014255046844,0.0,True,1,1.16
113,,43.365014255046844,0.0,True,1,1.22
114,,46.09132796525955,0.0,True,1,4.33
115,,46.09132796525955,1.7832629680633545,False,None,4.72
116,-213.9,46.09132796525955,9.413182973861694,False,None,4.04
117,-283.7,46.09132796525955,320.58420300483704,False,None,5.2
118,-366.45,29.200077712535858,7.10258936882019,False,None,11.43
119,-500.0,29.200077712535858,6.960132122039795,False,None,6.13
120,-375.75,29.200077712535858,7.2726500034332275,False,None,4.65
121,-304.95,29.200077712535858,7.667441129684448,False,None,7.3
122,-432.5,36.310564041137695,6.98278284072876,False,None,12.33
123,,36.310564041137695,1.7216060161590576,False,None,2.4
124,,36.310564041137695,0.0,True,1,4.99
125,-420.45,36.310564041137695,8.724005222320557,False,None,5.66
126,-212.8,36.000959515571594,9.903525114059448,False,None,18.7
127,-222.9,36.000959515571594,17.45840096473694,False,None,14.17
128,,36.000959515571594,0.0,True,1,1.37
129,-456.95,36.000959515571594,11.803717851638794,False,None,12.51
130,,36.05883526802063,0.0,True,1,4.37
131,,36.05883526802063,0.0,True,1,4.21
132,,36.05883526802063,0.0,True,1,3.21
133,,36.05883526802063,0.0,True,1,2.4
134,,39.73304510116577,0.0,True,1,3.87
135,,39.73304510116577,0.0,True,1,3.49
136,,39.73304510116577,0.0,True,1,2.96
137,,39.73304510116577,0.0,True,1,2.51
138,-463.5,37.47202122211456,12.97965121269226,False,None,15.27
139,,37.47202122211456,0.0,True,1,1.35
140,-492.3,37.47202122211456,10.341636180877686,False,None,5.29
141,,37.47202122211456,0.0,True,1,1.29
142,,38.142084538936615,0.0,True,1,4.35
143,-278.45,38.142084538936615,88.27914118766785,False,None,26.86
144,-213.0,38.142084538936615,40.619964838027954,False,None,26.88
145,-222.2,38.142084538936615,35.100038051605225,False,None,10.1
146,-225.25,39.92364948987961,10.568485975265503,False,None,15.13
147,,39.92364948987961,1.7258319854736328,False,None,2.76
148,,39.92364948987961,0.0,True,1,1.28
149,-326.3,39.92364948987961,12.094083070755005,False,None,5.81
150,-222.35,32.01019203662872,11.782894134521484,False,None,11.62
151,-216.25,32.01019203662872,11.35150408744812,False,None,4.28
152,-216.85,32.01019203662872,10.51814603805542,False,None,4.04
153,-214.2,32.01019203662872,10.556010007858276,False,None,7.3
