sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
None,-500.0,None,1.9423091411590576,False,None,2.22
2,-233.3,36.56076103448868,4.895468235015869,False,None,15.24
3,-500.0,36.56076103448868,7.410575866699219,False,None,2.93
4,,36.56076103448868,0.0,True,1,2.38
5,-424.55,36.56076103448868,8.80724811553955,False,None,2.68
6,,25.028594315052032,0.0,True,0,0.62
7,-500.0,25.028594315052032,5.332445859909058,False,None,10.18
8,,25.028594315052032,0.0,True,1,2.64
9,-500.0,25.028594315052032,6.500175952911377,False,None,3.34
10,,33.8557847738266,0.0,True,0,0.64
11,,33.8557847738266,0.0,True,1,9.94
12,,33.8557847738266,0.0,True,1,6.21
13,-233.8,33.8557847738266,10.7537260055542,False,None,8.26
14,-495.65,28.242989242076874,6.127711057662964,False,None,9.31
15,,28.242989242076874,0.0,True,1,2.5
16,-212.0,28.242989242076874,9.051659107208252,False,None,4.65
17,-499.85,28.242989242076874,7.331090927124023,False,None,3.3
18,,26.82493418455124,0.0,True,1,9.85
19,,26.82493418455124,0.0,True,1,6.33
20,-500.0,26.82493418455124,5.318356037139893,False,None,5.57
21,,26.82493418455124,0.0,True,1,3.95
22,-413.45,28.50994998216629,4.664712905883789,False,None,11.74
23,-500.0,28.50994998216629,5.7325639724731445,False,None,4.1
24,-500.0,28.50994998216629,5.74260401725769,False,None,3.8
25,-352.4,28.50994998216629,5.74509072303772,False,None,3.56
26,,24.10403800010681,0.0,True,0,0.59
27,,24.10403800010681,0.0,True,1,7.12
28,-465.5,24.10403800010681,5.865483045578003,False,None,16.93
29,,24.10403800010681,0.0,True,1,2.23
30,,26.876296520233154,0.0,True,1,6.66
31,,26.876296520233154,0.0,True,0,0.28
32,-228.95,26.876296520233154,7.157262086868286,False,None,7.94
33,,26.876296520233154,0.0,True,1,2.46
34,-484.4,28.281924724578857,6.35684609413147,False,None,12.71
35,,28.281924724578857,0.0,True,1,4.04
36,-486.6,28.281924724578857,6.931487083435059,False,None,4.0
37,-429.55,28.281924724578857,9.465042114257812,False,None,4.81
38,-405.35,25.658182561397552,3.760641098022461,False,None,10.41
39,-499.55,25.658182561397552,7.043413162231445,False,None,2.83
40,,25.658182561397552,0.0,True,0,0.18
41,-285.2,25.658182561397552,5.980561971664429,False,None,3.04
42,-212.3,28.8575000166893,12.86066222190857,False,None,16.34
43,-211.9,28.8575000166893,10.127306938171387,False,None,11.73
44,-212.75,28.8575000166893,1.85496187210083,False,None,1.36
45,-212.6,28.8575000166893,20.950469970703125,False,None,8.23
46,-390.15,29.35589826107025,4.590851783752441,False,None,7.05
47,-441.85,29.35589826107025,5.837930917739868,False,None,3.49
48,,29.35589826107025,0.0,True,1,2.74
49,-491.1,29.35589826107025,4.219697713851929,False,None,2.48
50,-500.0,23.389213502407074,6.410552263259888,False,None,7.0
51,,23.389213502407074,0.0,True,1,2.35
52,-500.0,23.389213502407074,7.016485929489136,False,None,3.36
53,,23.389213502407074,0.0,True,1,2.53
54,-219.1,27.329630494117737,11.07499098777771,False,None,14.35
55,-226.95,27.329630494117737,5.939441919326782,False,None,4.79
56,-231.75,27.329630494117737,5.053267955780029,False,None,6.53
57,-228.25,27.329630494117737,5.9102067947387695,False,None,7.54
58,-496.75,36.52299553155899,10.798284769058228,False,None,13.15
59,,36.52299553155899,0.0,True,1,1.4
60,-211.9,36.52299553155899,9.066997051239014,False,None,5.24
61,-209.45,36.52299553155899,9.131173133850098,False,None,4.2
62,,32.79309904575348,0.0,True,1,4.44
63,,32.79309904575348,0.0,True,1,4.56
64,-212.0,32.79309904575348,8.047094106674194,False,None,22.6
65,-221.9,32.79309904575348,13.407063722610474,False,None,14.33
66,,36.018055737018585,0.0,True,1,3.92
67,,36.018055737018585,0.0,True,1,6.95
68,,36.018055737018585,0.0,True,1,1.84
69,-500.0,36.018055737018585,9.164299011230469,False,None,6.38
70,-361.55,31.6145161986351,6.630947828292847,False,None,18.57
71,-488.45,31.6145161986351,6.2574462890625,False,None,6.36
72,-478.75,31.6145161986351,8.392814874649048,False,None,8.26
73,,31.6145161986351,0.0,True,1,1.31
74,-389.15,27.80017352104187,6.022903203964233,False,None,16.56
75,-380.5,27.80017352104187,6.131694078445435,False,None,4.06
76,-383.9,27.80017352104187,6.217900991439819,False,None,4.09
77,,27.80017352104187,0.0,True,1,5.87
78,,34.840601563453674,0.0,True,1,4.32
79,-212.1,34.840601563453674,35.080954790115356,False,None,26.56
80,,34.840601563453674,0.0,True,1,1.36
81,,34.840601563453674,0.0,True,1,1.21
82,,29.357786238193512,0.0,True,1,8.97
83,,29.357786238193512,0.0,True,1,7.17
84,,29.357786238193512,0.0,True,1,4.49
85,,29.357786238193512,0.0,True,1,4.73
86,-279.5,32.42818319797516,5.557684898376465,False,None,21.85
87,-365.6,32.42818319797516,7.609771013259888,False,None,6.89
88,-366.1,32.42818319797516,6.83570408821106,False,None,8.78
89,-358.6,32.42818319797516,6.962095022201538,False,None,8.65
90,-500.0,31.514573752880096,6.665943145751953,False,None,9.88
91,,31.514573752880096,0.0,True,1,1.29
92,-334.7,31.514573752880096,6.311018943786621,False,None,3.79
93,,31.514573752880096,0.0,True,1,1.31
94,-213.9,40.95552176237106,23.38087821006775,False,None,22.31
95,-220.85,40.95552176237106,279.13416290283203,False,None,7.07
96,-262.75,40.95552176237106,41.77193093299866,False,None,10.88
97,,40.95552176237106,0.0,True,1,1.38
98,-218.7,36.028758227825165,12.625673055648804,False,None,14.62
99,-500.0,36.028758227825165,12.238454103469849,False,None,5.25
100,-217.75,36.028758227825165,15.457743883132935,False,None,7.07
101,-216.55,36.028758227825165,11.348976135253906,False,None,4.97
102,-340.75,34.42653650045395,24.93905806541443,False,None,22.86
103,,34.42653650045395,0.0,True,1,1.38
104,-301.0,34.42653650045395,25.954113960266113,False,None,10.31
105,-214.15,34.42653650045395,23.280941009521484,False,None,10.65
106,-436.35,31.45428055524826,6.395499229431152,False,None,9.93
107,,31.45428055524826,0.0,True,1,1.32
108,-395.75,31.45428055524826,7.580222129821777,False,None,5.37
109,-394.9,31.45428055524826,6.193490028381348,False,None,15.1
110,,33.274753749370575,0.0,True,1,4.83
111,-216.15,33.274753749370575,23.743809938430786,False,None,19.76
112,-213.2,33.274753749370575,23.570271968841553,False,None,10.51
113,,33.274753749370575,0.0,True,1,1.34
114,-209.95,28.809576451778412,70.16686987876892,False,None,14.68
115,,28.809576451778412,0.0,True,1,1.35
116,,28.809576451778412,0.0,True,1,1.4
117,-211.5,28.809576451778412,10.647812843322754,False,None,4.48
118,-500.0,24.347444236278534,8.87228512763977,False,None,5.4
119,,24.347444236278534,0.0,True,1,1.3
120,-487.75,24.347444236278534,11.779291152954102,False,None,4.72
121,-500.0,24.347444236278534,6.856664180755615,False,None,4.03
122,-212.9,31.73377698659897,11.254445791244507,False,None,5.4
123,,31.73377698659897,0.0,True,1,1.36
124,,31.73377698659897,0.0,True,1,1.47
125,-326.75,31.73377698659897,7.016730070114136,False,None,4.21
126,-212.5,26.912636756896973,4.083709955215454,False,None,9.73
127,-492.65,26.912636756896973,6.359794855117798,False,None,2.85
128,,26.912636756896973,0.0,True,1,4.15
129,,26.912636756896973,0.0,True,1,1.26
130,-212.55,25.671883523464203,8.542290925979614,False,None,15.67
131,-212.65,25.671883523464203,6.640207052230835,False,None,5.32
132,,25.671883523464203,0.0,True,1,1.37
133,,25.671883523464203,0.0,True,1,1.2
