sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
35,-231.05,31.934153735637665,10.001596212387085,False,None,13.15
36,,31.934153735637665,0.0,True,1,1.3
37,,31.934153735637665,0.0,True,1,1.21
38,-211.95,21.17011445760727,15.248141050338745,False,None,15.04
39,-211.7,21.17011445760727,24.085513830184937,False,None,6.3
40,-212.85,21.17011445760727,9.25762677192688,False,None,6.98
41,,21.17011445760727,0.0,True,1,7.25
42,-362.75,29.8218395113945,54.018357038497925,False,None,23.8
43,,29.8218395113945,0.0,True,1,1.37
44,-211.6,29.8218395113945,29.337141036987305,False,None,6.55
45,,29.8218395113945,0.0,True,1,1.38
46,,29.995071232318878,0.0,True,1,8.99
47,,29.995071232318878,0.0,True,1,2.5
48,-342.95,29.995071232318878,18.338101148605347,False,None,16.55
49,,29.995071232318878,0.0,True,1,1.55
50,-213.4,26.372669517993927,2.353804111480713,False,None,5.94
51,,26.372669517993927,0.0,True,1,1.27
52,,26.372669517993927,0.0,True,1,2.64
53,,26.372669517993927,0.0,True,1,1.16
54,-410.55,27.693775534629822,7.18333888053894,False,None,10.87
55,-212.0,27.693775534629822,4.0748350620269775,False,None,1.74
56,-310.2,27.693775534629822,148.99599075317383,False,None,3.62
57,,27.693775534629822,0.0,True,1,1.4
58,,27.77182149887085,600.0991728305817,False,None,10.27
59,-208.95,27.77182149887085,8.563180923461914,False,None,2.58
60,-261.6,27.77182149887085,7.559844255447388,False,None,25.91
61,-329.15,27.77182149887085,7.227832078933716,False,None,4.82
62,-466.5,32.28554403781891,8.611511945724487,False,None,15.33
63,-470.05,32.28554403781891,8.351826906204224,False,None,3.92
64,-462.9,32.28554403781891,14.516332149505615,False,None,4.66
65,-226.85,32.28554403781891,9.573516130447388,False,None,7.01
66,,39.26907175779343,0.0,True,1,4.62
67,,39.26907175779343,0.0,True,1,3.73
68,,39.26907175779343,0.0,True,1,3.27
69,,39.26907175779343,0.0,True,1,13.78
70,,29.977054715156555,0.0,True,1,4.25
71,,29.977054715156555,0.0,True,1,3.61
72,,29.977054715156555,0.0,True,1,3.26
73,-230.45,29.977054715156555,32.18380784988403,False,None,6.29
74,,30.667511582374573,0.0,True,1,14.44
75,,30.667511582374573,0.0,True,1,6.27
76,,30.667511582374573,0.0,True,1,2.08
77,,30.667511582374573,0.0,True,1,2.06
78,-244.65,28.733448266983032,138.7110459804535,False,None,18.97
79,,28.733448266983032,0.0,True,1,1.41
80,-212.0,28.733448266983032,4.270699739456177,False,None,5.58
81,-254.0,28.733448266983032,6.574737071990967,False,None,23.91
82,-262.7,30.69934606552124,3.1212949752807617,False,None,11.79
83,,30.69934606552124,0.0,True,1,1.39
84,-353.2,30.69934606552124,8.104910850524902,False,None,17.54
85,-352.05,30.69934606552124,21.55066704750061,False,None,4.57
86,-251.35,26.679926991462708,255.391939163208,False,None,9.94
87,-230.55,26.679926991462708,37.49542689323425,False,None,4.02
88,,26.679926991462708,0.0,True,1,1.67
89,,26.679926991462708,0.0,True,1,1.39
90,,29.74793577194214,0.0,True,1,4.93
91,-212.6,29.74793577194214,3.3091180324554443,False,None,8.16
92,-212.45,29.74793577194214,3.240020990371704,False,None,3.0
93,-213.55,29.74793577194214,3.6893880367279053,False,None,3.38
94,-212.95,28.345260739326477,4.578426837921143,False,None,11.8
95,-213.15,28.345260739326477,2.973809003829956,False,None,3.09
96,-213.3,28.345260739326477,3.2215731143951416,False,None,3.31
97,-213.8,28.345260739326477,5.203495979309082,False,None,3.76
98,-221.6,32.9592290520668,10.585709810256958,False,None,16.93
99,,32.9592290520668,0.0,True,1,1.33
100,-212.75,32.9592290520668,1.782135009765625,False,None,1.25
101,-228.95,32.9592290520668,8.506734132766724,False,None,5.04
102,-500.0,30.985524475574493,6.667874813079834,False,None,9.7
103,-417.1,30.985524475574493,4.909936189651489,False,None,2.85
104,-500.0,30.985524475574493,5.196673154830933,False,None,4.21
105,,30.985524475574493,0.0,True,0,0.18
106,,25.046670973300934,0.0,True,0,0.57
107,-494.95,25.046670973300934,6.347296714782715,False,None,10.14
108,,25.046670973300934,0.0,True,1,2.36
