sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
None,-500.0,None,1.8314909934997559,False,None,1.89
2,,27.182677030563354,0.0,True,0,0.91
3,-224.2,27.182677030563354,3.032898187637329,False,None,6.48
4,,27.182677030563354,0.0,True,1,2.65
5,-493.7,27.182677030563354,6.5536439418792725,False,None,2.79
6,-500.0,29.491469740867615,7.921008825302124,False,None,9.31
7,,29.491469740867615,0.0,True,1,2.85
8,,29.491469740867615,0.0,True,1,3.02
9,-500.0,29.491469740867615,5.077347040176392,False,None,2.89
10,-213.1,28.893241226673126,5.008892059326172,False,None,12.65
11,-482.55,28.893241226673126,3.68251895904541,False,None,2.38
12,-500.0,28.893241226673126,4.7723388671875,False,None,3.44
13,-500.0,28.893241226673126,4.3570029735565186,False,None,3.9
14,-448.35,27.431555032730103,4.149672031402588,False,None,11.11
15,,27.431555032730103,0.0,True,1,2.19
16,,27.431555032730103,0.0,True,1,2.97
17,-347.65,27.431555032730103,5.082459926605225,False,None,3.24
18,,37.818201780319214,0.0,True,1,8.05
19,-212.75,37.818201780319214,1.9176750183105469,False,None,2.77
20,-500.0,37.818201780319214,6.7117228507995605,False,None,4.46
21,,37.818201780319214,0.0,True,1,3.33
22,-484.85,31.681721031665802,6.24191689491272,False,None,9.44
23,-494.75,31.681721031665802,3.8199849128723145,False,None,2.35
24,-500.0,31.681721031665802,4.264208793640137,False,None,2.38
25,,31.681721031665802,0.0,True,1,1.4
26,-470.95,31.425004482269287,9.187227010726929,False,None,12.14
27,-479.4,31.425004482269287,8.248451948165894,False,None,3.95
28,,31.425004482269287,0.0,True,1,1.35
29,-482.15,31.425004482269287,7.98114800453186,False,None,4.02
30,,31.343194723129272,0.0,True,1,8.02
31,-234.15,31.343194723129272,8.973746061325073,False,None,10.61
32,-225.2,31.343194723129272,4.505381107330322,False,None,6.59
33,-432.45,31.343194723129272,8.437738180160522,False,None,8.1
34,-458.7,31.432430267333984,12.465557098388672,False,None,10.49
35,,31.432430267333984,0.0,True,1,3.17
36,-454.95,31.432430267333984,6.032148122787476,False,None,3.04
37,,31.432430267333984,0.0,True,0,0.19
38,-325.1,24.929647505283356,12.24618411064148,False,None,5.64
39,-474.6,24.929647505283356,16.23978018760681,False,None,4.36
40,,24.929647505283356,600.086935043335,False,None,7.89
41,-480.3,24.929647505283356,20.76284694671631,False,None,5.19
42,,29.665583193302155,0.0,True,1,10.21
43,-440.75,29.665583193302155,7.15195107460022,False,None,5.55
44,-500.0,29.665583193302155,6.806981801986694,False,None,3.45
45,-500.0,29.665583193302155,6.592746019363403,False,None,3.1
46,,45.424574971199036,0.0,True,1,4.84
47,,45.424574971199036,0.0,True,1,3.8
48,,45.424574971199036,0.0,True,1,2.84
49,,45.424574971199036,0.0,True,1,2.37
50,-212.75,31.04372602701187,1.8415610790252686,False,None,2.83
51,-331.1,31.04372602701187,15.6217200756073,False,None,9.87
52,,31.04372602701187,0.0,True,1,1.36
53,,31.04372602701187,600.1735808849335,False,None,8.68
54,-500.0,25.03666228055954,5.693427324295044,False,None,8.78
55,,25.03666228055954,0.0,True,1,4.17
56,-333.3,25.03666228055954,2.678133010864258,False,None,2.16
57,-487.7,25.03666228055954,2.8796768188476562,False,None,2.5
58,-466.35,29.43919748067856,4.737791299819946,False,None,12.35
59,-401.1,29.43919748067856,6.848809242248535,False,None,3.61
60,-415.95,29.43919748067856,5.345645904541016,False,None,7.6
61,-239.6,29.43919748067856,201.18595099449158,False,None,7.35
62,-212.65,30.475519239902496,10.941374778747559,False,None,23.96
63,-213.0,30.475519239902496,6.067739963531494,False,None,4.14
64,-214.35,30.475519239902496,6.639271259307861,False,None,4.48
65,-215.7,30.475519239902496,6.447510004043579,False,None,3.92
66,-391.3,28.896476566791534,8.9273841381073,False,None,16.05
67,-381.7,28.896476566791534,8.752522706985474,False,None,4.59
68,-387.65,28.896476566791534,8.52648115158081,False,None,5.34
69,-392.45,28.896476566791534,9.466273069381714,False,None,5.58
70,-391.25,33.14397305250168,8.217636108398438,False,None,12.93
71,-391.3,33.14397305250168,12.638235092163086,False,None,6.77
72,,33.14397305250168,0.0,True,1,1.36
73,-391.15,33.14397305250168,9.285807132720947,False,None,5.02
74,-384.2,22.283595025539398,6.269625186920166,False,None,8.91
75,-480.4,22.283595025539398,9.894706010818481,False,None,5.34
76,-500.0,22.283595025539398,3.7023279666900635,False,None,2.6
77,,22.283595025539398,0.0,True,1,2.69
78,-228.55,34.908941984176636,6.599714040756226,False,None,5.82
79,,34.908941984176636,0.0,True,1,1.39
80,-500.0,34.908941984176636,5.767809152603149,False,None,3.17
81,-499.95,34.908941984176636,6.780226945877075,False,None,3.94
82,-487.45,35.44989341497421,15.849788188934326,False,None,13.1
83,,35.44989341497421,0.0,True,1,1.34
84,-249.95,35.44989341497421,9.503227949142456,False,None,5.01
85,,35.44989341497421,0.0,True,1,1.39
86,-245.6,31.11683076620102,9.949227094650269,False,None,15.64
87,-216.8,31.11683076620102,22.074626207351685,False,None,7.68
88,,31.11683076620102,0.0,True,1,1.35
89,,31.11683076620102,0.0,True,1,1.19
90,,33.87906152009964,0.0,True,1,4.8
91,,33.87906152009964,0.0,True,1,3.77
92,-395.6,33.87906152009964,9.811168909072876,False,None,11.24
93,,33.87906152009964,0.0,True,1,1.38
94,-429.7,35.774922013282776,7.444211006164551,False,None,14.52
95,,35.774922013282776,0.0,True,1,1.26
96,,35.774922013282776,0.0,True,1,1.36
