sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
None,-500.0,None,1.7792551517486572,False,None,2.18
2,-500.0,20.659093737602234,10.208225011825562,False,None,8.73
3,-348.5,20.659093737602234,243.866455078125,False,None,9.16
4,-500.0,20.659093737602234,5.9272613525390625,False,None,8.88
5,-487.25,20.659093737602234,5.550734758377075,False,None,8.78
6,,24.77557122707367,0.0,True,1,8.65
7,-212.0,24.77557122707367,3.058716058731079,False,None,7.98
8,,24.77557122707367,0.0,True,1,10.24
9,-242.65,24.77557122707367,4.473611116409302,False,None,12.02
10,,23.50076323747635,0.0,True,1,6.44
11,,23.50076323747635,0.0,True,1,6.53
12,-500.0,23.50076323747635,5.439421892166138,False,None,3.77
13,-459.15,23.50076323747635,5.527179002761841,False,None,9.99
14,-319.85,27.41244876384735,14.240262031555176,False,None,10.68
15,-223.7,27.41244876384735,8.702636003494263,False,None,12.99
16,-412.55,27.41244876384735,5.7036988735198975,False,None,10.22
17,-221.7,27.41244876384735,7.332226991653442,False,None,6.52
18,,27.83557379245758,0.0,True,1,7.66
19,-439.6,27.83557379245758,4.266818046569824,False,None,31.27
20,,27.83557379245758,0.0,True,1,8.09
21,-500.0,27.83557379245758,4.745306968688965,False,None,8.03
22,-463.35,21.453560531139374,5.629232883453369,False,None,8.52
23,-275.95,21.453560531139374,4.012015104293823,False,None,10.55
24,-310.55,21.453560531139374,4.228045701980591,False,None,7.9
25,-500.0,21.453560531139374,2.8047521114349365,False,None,7.77
26,-233.4,25.21582442522049,10.176056146621704,False,None,16.67
27,-212.75,25.21582442522049,1.7601947784423828,False,None,4.07
28,-216.0,25.21582442522049,8.279407978057861,False,None,17.47
29,-263.8,25.21582442522049,12.436907052993774,False,None,16.41
30,,26.73170703649521,0.0,True,1,8.17
31,-495.5,26.73170703649521,5.773364782333374,False,None,10.01
32,-272.55,26.73170703649521,5.271020889282227,False,None,8.39
33,,26.73170703649521,0.0,True,1,9.01
34,-211.9,26.90178418159485,3.9978890419006348,False,None,9.32
35,-212.0,26.90178418159485,3.6643948554992676,False,None,14.21
36,,26.90178418159485,0.0,True,1,12.4
37,-212.05,26.90178418159485,157.96876525878906,False,None,9.1
38,,32.87216526269913,0.0,True,1,4.7
39,-408.05,32.87216526269913,3.771559000015259,False,None,7.28
40,-448.75,32.87216526269913,5.951540946960449,False,None,8.95
41,,32.87216526269913,0.0,True,1,11.2
42,,27.855766534805298,0.0,True,1,4.69
43,-499.65,27.855766534805298,12.37668514251709,False,None,39.52
44,-495.4,27.855766534805298,5.223215103149414,False,None,49.54
45,-470.0,27.855766534805298,6.176580905914307,False,None,27.36
46,-439.6,30.821487486362457,5.271268129348755,False,None,41.19
47,,30.821487486362457,0.0,True,1,4.51
48,,30.821487486362457,0.0,True,1,4.16
49,,30.821487486362457,0.0,True,1,3.13
50,-367.2,24.87751793861389,6.449692964553833,False,None,12.87
51,-373.35,24.87751793861389,14.304686069488525,False,None,21.58
52,-330.5,24.87751793861389,232.42636895179749,False,None,20.16
53,,24.87751793861389,0.0,True,1,5.03
54,,25.91686248779297,0.0,True,1,10.46
55,-213.15,25.91686248779297,10.915993928909302,False,None,5.46
56,-497.65,25.91686248779297,7.714133024215698,False,None,9.51
57,-500.0,25.91686248779297,5.6634650230407715,False,None,10.32
58,-375.3,26.86820077896118,513.4946768283844,False,None,10.64
59,,26.86820077896118,600.083713054657,False,None,20.21
60,,26.86820077896118,600.0833039283752,False,None,5.73
61,,26.86820077896118,0.0,True,1,6.55
62,,21.655946493148804,0.0,True,0,0.55
63,-500.0,21.655946493148804,3.9283900260925293,False,None,12.92
64,,21.655946493148804,0.0,True,1,7.63
65,-492.55,21.655946493148804,5.2211902141571045,False,None,6.06
66,,26.218119025230408,0.0,True,1,4.44
67,-326.8,26.218119025230408,437.49813413619995,False,None,10.59
68,-212.05,26.218119025230408,308.95294404029846,False,None,22.72
69,,26.218119025230408,0.0,True,1,12.7
70,,36.60827302932739,600.0934898853302,False,None,30.38
71,,36.60827302932739,0.0,True,1,9.29
72,,36.60827302932739,600.1310520172119,False,None,14.56
73,-212.05,36.60827302932739,365.7462921142578,False,None,9.31
74,-476.9,29.955453991889954,5.848213195800781,False,None,32.01
75,-391.25,29.955453991889954,4.6952900886535645,False,None,37.67
76,,29.955453991889954,0.0,True,1,4.56
77,-494.2,29.955453991889954,5.238309144973755,False,None,52.84
78,-480.7,29.883734464645386,9.16907811164856,False,None,49.73
79,-439.6,29.883734464645386,4.878194332122803,False,None,40.63
80,,29.883734464645386,0.0,True,1,3.76
81,,29.883734464645386,0.0,True,1,2.7
82,-212.05,29.83516228199005,319.7951190471649,False,None,17.75
83,,29.83516228199005,600.0960628986359,False,None,32.57
84,-212.0,29.83516228199005,470.55353021621704,False,None,10.1
85,,29.83516228199005,0.0,True,1,24.52
86,-391.45,30.70014649629593,15.447625875473022,False,None,19.0
87,-217.55,30.70014649629593,13.589155912399292,False,None,20.16
88,-214.4,30.70014649629593,10.974138021469116,False,None,19.25
89,-212.9,30.70014649629593,12.106372117996216,False,None,18.16
90,,29.670326948165894,0.0,True,1,9.29
91,-211.9,29.670326948165894,127.1778609752655,False,None,9.1
92,,29.670326948165894,0.0,True,1,18.25
93,,29.670326948165894,0.0,True,1,11.22
94,-494.7,27.530500292778015,8.013654947280884,False,None,8.78
95,-500.0,27.530500292778015,6.165202856063843,False,None,11.42
96,,27.530500292778015,1.7033452987670898,False,None,1.4
97,-329.2,27.530500292778015,7.444025993347168,False,None,3.75
98,-211.5,21.604976296424866,17.398303031921387,False,None,12.11
99,-212.4,21.604976296424866,14.749645709991455,False,None,9.79
100,-213.0,21.604976296424866,11.462981939315796,False,None,10.82
101,-213.1,21.604976296424866,13.243145942687988,False,None,8.95
102,,38.162428975105286,0.0,True,1,4.58
103,-218.5,38.162428975105286,13.599390029907227,False,None,16.41
104,-211.75,38.162428975105286,11.305446863174438,False,None,16.51
105,-209.4,38.162428975105286,12.743319034576416,False,None,20.91
106,-277.5,38.26358997821808,12.194317102432251,False,None,19.48
107,-471.5,38.26358997821808,6.637293100357056,False,None,13.14
108,,38.26358997821808,0.0,True,1,4.77
109,,38.26358997821808,0.0,True,1,3.75
110,-212.75,35.55396229028702,9.07834792137146,False,None,14.29
111,,35.55396229028702,0.0,True,1,4.56
112,,35.55396229028702,0.0,True,1,3.58
113,-267.6,35.55396229028702,8.411486864089966,False,None,8.63
114,-325.75,32.05123424530029,8.228038787841797,False,None,13.14
115,-335.4,32.05123424530029,8.418744802474976,False,None,17.87
116,-416.25,32.05123424530029,11.069064855575562,False,None,21.48
117,-432.3,32.05123424530029,8.243860006332397,False,None,20.01
118,-439.6,38.412849724292755,5.218430042266846,False,None,48.92
119,,38.412849724292755,0.0,True,1,4.49
120,,38.412849724292755,0.0,True,1,3.48
121,,38.412849724292755,0.0,True,1,3.29
