sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
127,-216.85,57.163839757442474,79.1062331199646,False,None,5.94
128,,57.163839757442474,0.0,True,1,4.43
129,-272.0,57.163839757442474,328.9580268859863,False,None,61.52
130,-227.7,56.35009831190109,59.30958008766174,False,None,68.45
131,-214.55,56.35009831190109,148.87981986999512,False,None,76.69
132,,56.35009831190109,0.0,True,1,71.34
133,-317.95,56.35009831190109,74.92593908309937,False,None,52.63
134,,29.828370213508606,0.0,True,1,4.39
135,-213.45,29.828370213508606,97.03060293197632,False,None,30.86
136,-221.3,29.828370213508606,15.62862515449524,False,None,27.22
137,-475.95,29.828370213508606,109.95711922645569,False,None,51.85
138,-212.9,79.12364852428436,205.002366065979,False,None,120.01
139,,79.12364852428436,0.0,True,1,4.56
140,-214.55,79.12364852428436,208.97513794898987,False,None,87.93
141,-212.75,79.12364852428436,273.30302906036377,False,None,24.38
142,-211.85,41.29371702671051,32.91164994239807,False,None,24.78
143,,41.29371702671051,1.80399489402771,False,None,13.1
144,-215.7,41.29371702671051,36.341007232666016,False,None,12.43
145,,41.29371702671051,1.7385098934173584,False,None,7.58
146,-276.75,51.247805535793304,76.13954710960388,False,None,42.45
147,-211.95,51.247805535793304,76.37358212471008,False,None,61.27
148,-214.1,51.247805535793304,104.35194802284241,False,None,38.78
149,,51.247805535793304,1.7565770149230957,False,None,13.45
150,-211.15,67.80904924869537,212.4026141166687,False,None,79.58
151,-212.9,67.80904924869537,240.14638996124268,False,None,96.28
152,,67.80904924869537,600.0977931022644,False,None,88.22
153,,67.80904924869537,600.0972909927368,False,None,79.71
